Date,Open,High,Low,Close,Adj Close,Volume
2022-02-16,70.97000122070312,72.27999877929688,70.7699966430664,71.52999877929688,71.52999877929688,3442300
2022-02-17,70.5199966430664,70.87000274658203,69.36000061035156,69.80999755859375,69.80999755859375,3768200
2022-02-18,69.52999877929688,70.73999786376953,69.5199966430664,69.55000305175781,69.55000305175781,5127000
2022-02-22,69.48999786376953,69.97000122070312,68.18000030517578,68.95999908447266,68.95999908447266,3820600
2022-02-23,69.44999694824219,69.73999786376953,67.7699966430664,68.05000305175781,68.05000305175781,4470300
2022-02-24,65.8499984741211,66.4000015258789,64.26000213623047,66.22000122070312,66.22000122070312,7408400
2022-02-25,66.54000091552734,68.77999877929688,66.54000091552734,68.55999755859375,68.55999755859375,4808000
2022-02-28,66.25,67.66000366210938,66.02999877929688,67.55000305175781,67.55000305175781,5564900
2022-03-01,66.69000244140625,66.91999816894531,63.7599983215332,64.44000244140625,64.44000244140625,7742500
2022-03-02,65.05000305175781,66.94000244140625,64.88999938964844,66.41000366210938,66.41000366210938,4586100
2022-03-03,66.58000183105469,67.23999786376953,65.72000122070312,66.55999755859375,66.55999755859375,4627300
2022-03-04,64.80000305175781,65.13999938964844,62.779998779296875,63.97999954223633,63.97999954223633,7097500
2022-03-07,63.08000183105469,63.310001373291016,61.810001373291016,61.970001220703125,61.970001220703125,6469800
2022-03-08,62.5099983215332,63.93000030517578,61.619998931884766,61.959999084472656,61.959999084472656,5846400
2022-03-09,64.69000244140625,65.2699966430664,64.05000305175781,64.44000244140625,64.44000244140625,5014000
2022-03-10,63.61000061035156,64.73999786376953,63.380001068115234,64.27999877929688,64.27999877929688,3677300
2022-03-11,64.8499984741211,65.5199966430664,64.05999755859375,64.19999694824219,64.19999694824219,4246800
2022-03-14,65.30999755859375,65.76000213623047,64.2300033569336,64.69000244140625,64.69000244140625,5042400
2022-03-15,65.22000122070312,65.69999694824219,64.54000091552734,65.31999969482422,65.31999969482422,3780600
2022-03-16,66.19000244140625,67.76000213623047,66.05999755859375,67.5199966430664,67.5199966430664,6605400
2022-03-17,66.73999786376953,68.19999694824219,66.33999633789062,68.16999816894531,68.16999816894531,4799500
2022-03-18,67.9800033569336,68.51000213623047,67.12999725341797,68.44999694824219,68.44999694824219,11434300
2022-03-21,69.02999877929688,69.31999969482422,68.05999755859375,68.7699966430664,68.7699966430664,5833300
2022-03-22,69.62999725341797,71.16000366210938,69.62999725341797,70.31999969482422,70.31999969482422,5024700
2022-03-23,69.91999816894531,70.75,69.37999725341797,69.41999816894531,69.41999816894531,3812400
2022-03-24,69.83999633789062,70.66000366210938,69.62000274658203,70.19000244140625,70.19000244140625,3022200
2022-03-25,69.95999908447266,71.5999984741211,69.95999908447266,71.29000091552734,71.29000091552734,3246500
2022-03-28,71.12999725341797,71.29000091552734,70.30000305175781,71.27999877929688,71.27999877929688,3681700
2022-03-29,72.05000305175781,72.2300033569336,70.83000183105469,71.51000213623047,71.51000213623047,3850000
2022-03-30,71.58999633789062,72.20999908447266,71.19000244140625,71.62999725341797,71.62999725341797,4486100
2022-03-31,71.5,71.93000030517578,70.2699966430664,70.27999877929688,70.27999877929688,4593900
2022-04-01,70.83999633789062,71.4800033569336,70.08999633789062,70.5,70.5,4070100
2022-04-04,70.30999755859375,70.41000366210938,69.16000366210938,69.63999938964844,69.63999938964844,2805900
2022-04-05,69.56999969482422,70.75,69.43000030517578,70.01000213623047,70.01000213623047,4360800
2022-04-06,70.05999755859375,70.7699966430664,69.77999877929688,70.06999969482422,70.06999969482422,4109400
2022-04-07,69.9000015258789,70.08000183105469,68.16999816894531,69.55000305175781,69.55000305175781,3482400
2022-04-08,70.12000274658203,71.1500015258789,69.7699966430664,70.61000061035156,70.61000061035156,2954900
2022-04-11,70.68000030517578,71.79000091552734,70.41999816894531,70.58000183105469,70.58000183105469,2650300
2022-04-12,70.79000091552734,71.54000091552734,69.70999908447266,70.16000366210938,70.16000366210938,2719400
2022-04-13,69.79000091552734,70.52999877929688,69.29000091552734,70.44999694824219,70.44999694824219,2146500
2022-04-14,70.43000030517578,71.12000274658203,70.1500015258789,70.63999938964844,70.63999938964844,2847700
2022-04-18,70.33000183105469,71.63999938964844,70.1500015258789,71.2300033569336,71.2300033569336,3041100
2022-04-19,71.5199966430664,72.08999633789062,71.2300033569336,71.83999633789062,71.83999633789062,2662300
2022-04-20,72.1500015258789,73.08999633789062,72.08000183105469,72.44000244140625,72.44000244140625,2843400
2022-04-21,73.0,73.18000030517578,71.41999816894531,71.58000183105469,71.58000183105469,2226200
2022-04-22,71.43000030517578,71.51000213623047,69.5,69.55999755859375,69.55999755859375,3113900
2022-04-25,68.6500015258789,69.23999786376953,66.61000061035156,69.08000183105469,69.08000183105469,6100941
