Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,51.650001525878906,53.22999954223633,51.599998474121094,53.209999084472656,52.8077278137207,33857600
2022-01-04,53.56999969482422,53.939998626708984,52.650001525878906,53.13999938964844,52.738258361816406,45681400
2022-01-05,54.189998626708984,56.16999816894531,53.83000183105469,53.869998931884766,53.462738037109375,59109300
2022-01-06,54.61000061035156,54.66999816894531,53.41999816894531,54.0099983215332,53.60167694091797,35757900
2022-01-07,54.189998626708984,54.38999938964844,53.150001525878906,53.439998626708984,53.035987854003906,30717200
2022-01-10,53.970001220703125,55.310001373291016,53.310001373291016,55.209999084472656,54.792606353759766,49260800
2022-01-11,55.5,56.08000183105469,54.72999954223633,55.90999984741211,55.4873161315918,39795200
2022-01-12,56.13999938964844,56.279998779296875,54.810001373291016,55.7400016784668,55.318603515625,29136800
2022-01-13,56.0,56.209999084472656,54.77000045776367,54.939998626708984,54.5246467590332,29605400
2022-01-14,54.849998474121094,55.77000045776367,54.529998779296875,55.70000076293945,55.27890396118164,30151500
2022-01-18,55.310001373291016,55.650001525878906,54.68000030517578,54.7599983215332,54.34600830078125,35313800
2022-01-19,54.630001068115234,54.849998474121094,53.560001373291016,53.619998931884766,53.21462631225586,30595100
2022-01-20,53.86000061035156,54.09000015258789,51.939998626708984,52.040000915527344,51.646575927734375,28582600
2022-01-21,52.08000183105469,53.130001068115234,51.95000076293945,52.040000915527344,51.646575927734375,46372400
2022-01-24,51.47999954223633,52.130001068115234,49.880001068115234,51.939998626708984,51.54732894897461,64198400
2022-01-25,51.0099983215332,51.619998931884766,50.25,51.0,50.614437103271484,44095400
2022-01-26,51.130001068115234,52.720001220703125,50.75,51.689998626708984,51.299217224121094,54895400
2022-01-27,49.97999954223633,50.060001373291016,47.779998779296875,48.04999923706055,47.686737060546875,89642800
2022-01-28,47.709999084472656,48.20000076293945,46.29999923706055,47.72999954223633,47.36915588378906,61945400
2022-01-31,47.68000030517578,48.869998931884766,47.310001373291016,48.81999969482422,48.4509162902832,51828400
2022-02-01,48.779998779296875,49.029998779296875,48.36000061035156,48.95000076293945,48.57993698120117,35386100
2022-02-02,48.25,49.58000183105469,48.09000015258789,49.5099983215332,49.13570022583008,37962700
2022-02-03,49.25,49.689998626708984,48.25,48.279998779296875,47.91499710083008,42145800
2022-02-04,47.86000061035156,48.2400016784668,47.130001068115234,48.0099983215332,48.0099983215332,32431500
2022-02-07,48.130001068115234,48.65999984741211,47.959999084472656,48.18000030517578,48.18000030517578,27558500
2022-02-08,47.97999954223633,48.939998626708984,47.900001525878906,48.810001373291016,48.810001373291016,28051200
2022-02-09,49.33000183105469,49.970001220703125,48.83000183105469,49.90999984741211,49.90999984741211,35217300
2022-02-10,49.18000030517578,49.93000030517578,48.7599983215332,48.86000061035156,48.86000061035156,32762700
2022-02-11,48.95000076293945,49.11000061035156,47.5,47.630001068115234,47.630001068115234,37208200
2022-02-14,47.91999816894531,48.18000030517578,47.11000061035156,47.58000183105469,47.58000183105469,28456900
2022-02-15,47.70000076293945,48.459999084472656,47.189998626708984,48.439998626708984,48.439998626708984,35837900
2022-02-16,48.060001373291016,48.4900016784668,47.599998474121094,48.22999954223633,48.22999954223633,26022900
2022-02-17,47.86000061035156,48.2599983215332,47.380001068115234,47.56999969482422,47.56999969482422,32030600
2022-02-18,46.189998626708984,46.209999084472656,44.5099983215332,45.040000915527344,45.040000915527344,76520100
2022-02-22,44.689998626708984,45.40999984741211,43.849998474121094,44.689998626708984,44.689998626708984,57093300
2022-02-23,45.16999816894531,45.709999084472656,44.54999923706055,44.650001525878906,44.650001525878906,38176700
2022-02-24,43.900001525878906,46.790000915527344,43.630001068115234,46.720001220703125,46.720001220703125,72740100
2022-02-25,46.93000030517578,47.790000915527344,46.25,47.709999084472656,47.709999084472656,39266300
2022-02-28,47.0,47.81999969482422,46.849998474121094,47.70000076293945,47.70000076293945,41946100
2022-03-01,47.540000915527344,47.900001525878906,46.220001220703125,46.81999969482422,46.81999969482422,53853000
2022-03-02,47.52000045776367,48.9900016784668,47.47999954223633,48.869998931884766,48.869998931884766,46936500
2022-03-03,48.18000030517578,48.54999923706055,47.619998931884766,47.93000030517578,47.93000030517578,36389900
2022-03-04,47.369998931884766,48.27000045776367,47.369998931884766,48.06999969482422,48.06999969482422,38310700
2022-03-07,48.0099983215332,48.540000915527344,47.599998474121094,47.68000030517578,47.68000030517578,43813700
2022-03-08,47.689998626708984,48.720001220703125,46.88999938964844,47.5,47.5,44813900
2022-03-09,48.40999984741211,48.459999084472656,46.88999938964844,47.630001068115234,47.630001068115234,36076500
2022-03-10,47.290000915527344,47.310001373291016,46.15999984741211,46.65999984741211,46.65999984741211,36456000
2022-03-11,47.150001525878906,47.279998779296875,45.77000045776367,45.83000183105469,45.83000183105469,27082100
2022-03-14,45.900001525878906,45.97999954223633,44.29999923706055,44.400001525878906,44.400001525878906,35993900
2022-03-15,44.5,44.900001525878906,44.06999969482422,44.810001373291016,44.810001373291016,34448900
2022-03-16,45.29999923706055,46.630001068115234,45.27000045776367,46.630001068115234,46.630001068115234,38885500
2022-03-17,46.31999969482422,47.290000915527344,45.72999954223633,47.13999938964844,47.13999938964844,28555000
2022-03-18,46.81999969482422,47.599998474121094,46.349998474121094,47.45000076293945,47.45000076293945,46237100
2022-03-21,47.459999084472656,47.88999938964844,47.06999969482422,47.38999938964844,47.38999938964844,32910900
2022-03-22,47.5,48.470001220703125,47.400001525878906,48.38999938964844,48.38999938964844,27923300
2022-03-23,48.459999084472656,49.58000183105469,48.060001373291016,48.27000045776367,48.27000045776367,37126400
2022-03-24,48.65999984741211,51.650001525878906,48.59000015258789,51.619998931884766,51.619998931884766,51677900
2022-03-25,50.689998626708984,51.97999954223633,50.45000076293945,51.83000183105469,51.83000183105469,33239800
2022-03-28,51.36000061035156,51.56999969482422,50.560001373291016,51.5099983215332,51.5099983215332,22932400
2022-03-29,52.0,52.290000915527344,51.279998779296875,52.25,52.25,27303700
2022-03-30,52.25,52.5099983215332,51.220001220703125,51.43000030517578,51.43000030517578,24623300
2022-03-31,51.20000076293945,51.2599983215332,49.5099983215332,49.560001373291016,49.560001373291016,43698300
2022-04-01,49.83000183105469,49.900001525878906,47.33000183105469,48.11000061035156,48.11000061035156,46586100
2022-04-04,48.16999816894531,49.22999954223633,47.91999816894531,49.20000076293945,49.20000076293945,23784900
2022-04-05,48.83000183105469,48.97999954223633,48.02000045776367,48.130001068115234,48.130001068115234,25779200
2022-04-06,47.439998626708984,48.16999816894531,47.2400016784668,47.540000915527344,47.540000915527344,31518700
2022-04-07,47.43000030517578,47.90999984741211,46.77000045776367,47.560001373291016,47.560001373291016,24117000
2022-04-08,47.279998779296875,47.58000183105469,46.849998474121094,47.02000045776367,47.02000045776367,22138300
2022-04-11,46.900001525878906,47.29999923706055,46.529998779296875,46.56999969482422,46.56999969482422,30352500
2022-04-12,47.31999969482422,47.90999984741211,46.40999984741211,46.5,46.5,29861400
2022-04-13,46.75,47.27000045776367,46.54999923706055,47.0099983215332,47.0099983215332,22171300
2022-04-14,46.75,46.75,45.619998931884766,45.66999816894531,45.66999816894531,36148300
2022-04-18,45.529998779296875,46.88999938964844,45.52000045776367,46.63999938964844,46.63999938964844,25593100
2022-04-19,46.599998474121094,48.0,46.34000015258789,47.93000030517578,47.93000030517578,31483100
2022-04-20,48.36000061035156,48.75,47.97999954223633,48.11000061035156,48.11000061035156,22787100
2022-04-21,48.619998931884766,48.900001525878906,47.400001525878906,47.5,47.5,27316900
2022-04-22,47.45000076293945,47.650001525878906,46.5,46.540000915527344,46.540000915527344,28204700
2022-04-25,46.209999084472656,47.13999938964844,46.18000030517578,47.060001373291016,47.060001373291016,34973321
